item_id,difficulty,discriminability,guessing,feasibility
37,-1.8882979154586792,4.72835111618042,0.11665618419647217,0.9647125601768494
38,-2.194908618927002,4.843806743621826,0.12454627454280853,0.9703009724617004
39,-1.1904692649841309,4.461897850036621,0.10029224306344986,0.9477269649505615
40,-1.1697014570236206,4.769251346588135,0.08317507058382034,0.955963134765625
41,-2.30631685256958,4.912846088409424,0.12507256865501404,0.9725491404533386
42,-1.4363921880722046,4.559636116027832,0.10512880235910416,0.9544202089309692
43,-1.2412395477294922,4.485633850097656,0.10077019780874252,0.9491769075393677
44,-1.3846948146820068,4.616198539733887,0.09945660829544067,0.9551407694816589
45,-2.049452781677246,4.9626336097717285,0.10983317345380783,0.9708653688430786
46,-1.285752296447754,4.954468250274658,0.0786498412489891,0.9621521234512329
47,-0.9617868661880493,4.2473320960998535,0.10348497331142426,0.9357970952987671
48,-1.8619987964630127,4.746518611907959,0.11414366960525513,0.964809775352478
49,-1.7626702785491943,4.725063800811768,0.10993124544620514,0.9629634022712708
50,-1.4039630889892578,4.536398887634277,0.10513076931238174,0.9532578587532043
51,-1.4081329107284546,4.6652960777282715,0.09833270311355591,0.9568353295326233
52,-1.1629878282546997,4.447478771209717,0.09987162798643112,0.9467649459838867
53,-1.6424421072006226,4.685019493103027,0.10767669230699539,0.960582435131073
54,-1.6308969259262085,4.620981216430664,0.11098060756921768,0.9589605331420898
55,-1.8186942338943481,4.502070426940918,0.12851403653621674,0.9584740400314331
56,-1.75986909866333,4.480184555053711,0.12662126123905182,0.9572057723999023
57,-1.4269077777862549,4.540826797485352,0.10631447285413742,0.9538155198097229
58,-1.7863878011703491,4.224250316619873,0.14681801199913025,0.9505299925804138
59,-1.8006781339645386,4.93374490737915,0.10066624730825424,0.9678733944892883
60,-1.1381311416625977,4.484670639038086,0.09667442739009857,0.9475416541099548
61,-1.4782341718673706,4.670718193054199,0.10059845447540283,0.9579445123672485
62,-1.3530193567276,4.509994983673096,0.1049337089061737,0.9518126845359802
63,-1.6559827327728271,4.789731979370117,0.10227315872907639,0.9631158709526062
64,-2.088590383529663,4.81054162979126,0.12127282470464706,0.9686247706413269
65,-1.558060646057129,4.7716851234436035,0.09793661534786224,0.9614050388336182
66,-0.3597039580345154,4.234547138214111,0.07961679250001907,0.9214094877243042
67,-1.9326547384262085,4.744619846343994,0.11763247847557068,0.9655340313911438
68,-2.004354476928711,4.896214962005615,0.11148294061422348,0.9693477153778076
69,-1.5958383083343506,4.397219181060791,0.12281966954469681,0.9526127576828003
70,-1.6876074075698853,4.635617256164551,0.11269678920507431,0.9599709510803223
71,-1.7886037826538086,4.743494510650635,0.11092526465654373,0.9638782143592834
72,-0.7946749329566956,4.231264591217041,0.09722557663917542,0.9316640496253967
73,-1.4748375415802002,4.57899284362793,0.10571617633104324,0.9555380940437317
74,-1.8545206785202026,4.25562858581543,0.14866840839385986,0.952367901802063
75,-0.8628641963005066,4.350622653961182,0.09259554743766785,0.9374764561653137
76,-0.9594634771347046,4.420577049255371,0.09292367845773697,0.9421048164367676
77,-1.7865711450576782,4.6852641105651855,0.11442799121141434,0.962498664855957
78,-1.8668287992477417,4.837735176086426,0.10886666178703308,0.9667255282402039
79,-1.6054714918136597,4.079022407531738,0.14715354144573212,0.9427880048751831
80,-2.0545036792755127,4.780940532684326,0.12158556282520294,0.9676275253295898
81,-1.8579005002975464,4.705789089202881,0.11620157957077026,0.9637140035629272
82,-1.2485705614089966,3.909696102142334,0.14045724272727966,0.928773820400238
83,-1.918228030204773,4.7180657386779785,0.11817797273397446,0.9646804928779602
84,-1.5689330101013184,4.023342609405518,0.14846308529376984,0.940046489238739
85,-1.2577228546142578,4.918054103851318,0.07983739674091339,0.9607818126678467
86,-1.75279700756073,4.7395339012146,0.10933226346969604,0.9633522033691406
87,-1.5692107677459717,4.68255615234375,0.10383651405572891,0.959489107131958
88,-0.5608344674110413,4.2318339347839355,0.08690957725048065,0.9262740015983582
89,-0.9697260856628418,4.34222936630249,0.09781346470117569,0.9394251108169556
90,-1.658260464668274,4.504896640777588,0.11983999609947205,0.9562586545944214
91,-1.029824137687683,4.422528266906738,0.09507834166288376,0.943396270275116
92,-1.517215609550476,4.725005626678467,0.0995180681347847,0.959860622882843
93,-1.6827330589294434,4.68857479095459,0.10848190635442734,0.9611538052558899
94,-1.4239484071731567,4.565280437469482,0.10411854833364487,0.9544457197189331
95,-1.6489797830581665,4.477896213531494,0.12096702307462692,0.9553957581520081
96,-1.2596913576126099,4.400723934173584,0.1078827977180481,0.9469462037086487
97,-1.0006479024887085,4.707746982574463,0.08032464981079102,0.9517855644226074
98,-0.7209001183509827,4.1455397605896,0.09880417585372925,0.9263730645179749
99,-1.4174269437789917,4.614891529083252,0.10209589451551437,0.9557262659072876
100,-1.272400975227356,4.5392537117004395,0.09937162697315216,0.9512392282485962
101,-1.5362029075622559,4.691737174987793,0.10194538533687592,0.9592318534851074
102,-0.645489513874054,4.3932108879089355,0.08262524753808975,0.9345188140869141
103,-1.6255186796188354,4.655022621154785,0.10914170742034912,0.9596654176712036
104,-1.4861717224121094,4.570481777191162,0.10688835382461548,0.9554688930511475
105,-1.1735897064208984,4.460726737976074,0.09963250905275345,0.9471647143363953
106,-1.4467906951904297,4.650789260864258,0.1001175194978714,0.9570033550262451
107,-1.605063796043396,4.732151508331299,0.10267099738121033,0.9611278772354126
108,-1.1161327362060547,4.421422958374023,0.09926971048116684,0.9449843168258667
109,-1.1481783390045166,4.363369941711426,0.10424032807350159,0.9435153603553772
110,-1.622240424156189,4.651809215545654,0.1081809476017952,0.9595311284065247
111,-1.2388460636138916,4.524632930755615,0.0985555648803711,0.9502859115600586
112,-1.6021617650985718,4.6098856925964355,0.10982832312583923,0.9581199884414673
113,-1.5512193441390991,4.592549800872803,0.10879802703857422,0.9571352601051331
114,-1.4683094024658203,4.706705093383789,0.09840688109397888,0.9586688280105591
115,-1.2671113014221191,4.505743503570557,0.10078808665275574,0.9502728581428528
116,-0.7002411484718323,3.9538278579711914,0.10944175720214844,0.9174811244010925
117,-1.4502440690994263,4.560593128204346,0.10613782703876495,0.9547597765922546
118,-1.4594604969024658,4.615357875823975,0.10224098712205887,0.9562507271766663
119,-2.0432772636413574,4.840682506561279,0.11683470010757446,0.968705952167511
120,-1.074775218963623,4.403397560119629,0.09855429083108902,0.9436279535293579
121,-1.4870562553405762,4.622650623321533,0.10389672219753265,0.9568522572517395
122,-1.5819885730743408,4.5534796714782715,0.11359111964702606,0.956519365310669
123,-1.7052158117294312,4.658682823181152,0.11176978796720505,0.9607511162757874
124,-1.2320208549499512,4.568304061889648,0.09628854691982269,0.9514809250831604
125,-1.8767518997192383,4.795701026916504,0.1117171123623848,0.9659229516983032
126,-1.1599299907684326,4.549979209899902,0.09413441270589828,0.9497249722480774
127,-1.97832453250885,4.761533737182617,0.1189190149307251,0.9664202332496643
128,-1.583535075187683,4.248868942260742,0.13298611342906952,0.9477725625038147
129,-1.8150978088378906,4.739988803863525,0.11200810968875885,0.9639583826065063
130,-1.079627513885498,4.300637245178223,0.10567299276590347,0.9402980804443359
131,-1.6334593296051025,4.768530368804932,0.10278293490409851,0.9623428583145142
132,-1.1753612756729126,3.9445276260375977,0.1335284560918808,0.9287663102149963
133,-2.1111414432525635,4.717297554016113,0.12891657650470734,0.9669215083122253
134,-1.6126230955123901,4.631288528442383,0.1090768575668335,0.958836019039154
135,-2.088853597640991,4.835910320281982,0.11937370151281357,0.9689469933509827
136,-1.270306944847107,4.864096164703369,0.08280922472476959,0.9597182273864746
137,-0.47088319063186646,4.371955871582031,0.07744500786066055,0.9299712181091309
138,-1.3621256351470947,4.571218967437744,0.10164666175842285,0.9536034464836121
139,-1.721946358680725,4.322201728820801,0.1356395035982132,0.9524526000022888
140,-1.5105944871902466,4.573348522186279,0.10838445276021957,0.956001341342926
141,-1.950485110282898,4.753026485443115,0.11788442730903625,0.965945303440094
142,-1.2737401723861694,4.487095832824707,0.10254214704036713,0.9497641921043396
143,-1.3672282695770264,4.5298871994018555,0.1040765643119812,0.9526304006576538
144,-1.5256662368774414,4.598250865936279,0.10743745416402817,0.9569289684295654
145,-1.346375823020935,4.843408107757568,0.08610786497592926,0.960432231426239
146,-1.7246713638305664,4.700256824493408,0.11027364432811737,0.961948037147522
147,-1.6304079294204712,4.569525241851807,0.11385209858417511,0.957499623298645
148,-1.3492085933685303,4.382835388183594,0.1131230965256691,0.9479129910469055
149,-0.9318562746047974,4.364939212799072,0.09492723643779755,0.9396184086799622
150,-2.138807773590088,5.074252605438232,0.106967493891716,0.9736245274543762
151,-2.2178618907928467,4.9134135246276855,0.1208561509847641,0.9717474579811096
152,-1.6273515224456787,4.663841247558594,0.10794521868228912,0.9598624110221863
153,-1.5111098289489746,4.706747531890869,0.10026849061250687,0.9593574404716492
154,-2.2023122310638428,4.841397762298584,0.12473922222852707,0.9702625870704651
155,-1.8273853063583374,4.701871395111084,0.11548224091529846,0.9634087681770325
156,-0.8069189190864563,3.8008084297180176,0.12402131408452988,0.9131494164466858
157,-1.7939701080322266,4.714761734008789,0.11270240694284439,0.9632866978645325
158,-1.8992513418197632,4.728789806365967,0.11706853657960892,0.9648028612136841
159,-1.9973958730697632,4.754903316497803,0.12043698877096176,0.9664743542671204
160,-1.3821299076080322,4.627171039581299,0.09906312823295593,0.9556524157524109
161,-1.4213063716888428,4.552116394042969,0.10527674853801727,0.9540854096412659
162,-1.380946397781372,4.585606575012207,0.10086730867624283,0.9542693495750427
163,-0.7606579661369324,4.428342342376709,0.08509484678506851,0.9383530616760254
164,-1.4671647548675537,4.622610569000244,0.10318442434072495,0.9567106366157532
165,-1.6979467868804932,4.512374401092529,0.12112458050251007,0.9570066332817078
166,-0.03158048540353775,4.09691858291626,0.0733320415019989,0.9053236842155457
167,-1.6319979429244995,4.667210102081299,0.10766531527042389,0.9600522518157959
168,-1.2607417106628418,4.583498001098633,0.09613825380802155,0.9524960517883301
169,-1.572548508644104,4.612411022186279,0.10887815803289413,0.9578260779380798
170,-2.144293785095215,4.89380407333374,0.11879532039165497,0.9707074165344238
171,-1.4553176164627075,4.597357273101807,0.10341014713048935,0.9556833505630493
172,-1.914996862411499,4.738719940185547,0.11697303503751755,0.9651715159416199
173,-1.4397341012954712,4.541350841522217,0.10689518600702286,0.9540712833404541
174,-1.2300626039505005,4.468145370483398,0.10157708823680878,0.9484924674034119
175,-1.6147193908691406,4.646895885467529,0.10827130824327469,0.959416925907135
176,-2.012577533721924,4.79002046585083,0.11885999888181686,0.9674014449119568
177,-1.633598804473877,3.890690803527832,0.1659444272518158,0.9365127682685852
178,-1.0429643392562866,4.2285356521606445,0.10799513757228851,0.9370467066764832
179,-1.5153049230575562,4.456927299499512,0.11584365367889404,0.9527425169944763
180,-1.0425283908843994,4.552091598510742,0.08961896598339081,0.9477225542068481
181,-2.039381980895996,4.7764668464660645,0.12097268551588058,0.967362105846405
182,-1.5565192699432373,4.60428524017334,0.10849662125110626,0.9574441909790039
183,-1.6635950803756714,4.746788501739502,0.10482555627822876,0.9622374176979065
184,-1.329845905303955,4.486206531524658,0.10525920242071152,0.9506525993347168
185,-0.8767013549804688,3.8764400482177734,0.12158510833978653,0.9183274507522583
186,-0.8340628743171692,4.177821636199951,0.10093370825052261,0.9304590821266174
187,-1.2503474950790405,4.574841499328613,0.09636299312114716,0.9519802331924438
188,-1.3828355073928833,4.870703220367432,0.08648384362459183,0.9612976312637329
189,-1.5385727882385254,4.5991644859313965,0.10766549408435822,0.9570397138595581
190,-1.794804334640503,4.7411675453186035,0.11078840494155884,0.9637907147407532
191,-1.7377475500106812,4.707271099090576,0.11069532483816147,0.9624184966087341
192,-1.3873250484466553,4.864218235015869,0.08645343035459518,0.961279034614563
193,-1.771099328994751,4.745614528656006,0.10944361239671707,0.9635329842567444
194,-0.7991727590560913,4.18584680557251,0.09942012280225754,0.9298455119132996
195,-1.3932268619537354,4.349401473999023,0.11581366509199142,0.9475845694541931
196,-0.23012231290340424,4.131742000579834,0.07888706773519516,0.9128565788269043
197,-2.1408917903900146,4.873934745788574,0.11911000311374664,0.9703609347343445
198,-1.968835711479187,4.798756122589111,0.115606889128685,0.9671263098716736
199,-1.4104994535446167,4.4352030754089355,0.1124330461025238,0.950441837310791
200,-1.0801268815994263,4.531126976013184,0.09142035245895386,0.9478098154067993
201,-1.7441829442977905,4.726066589355469,0.10958567261695862,0.9629917740821838
202,-1.3481345176696777,5.050743579864502,0.07686110585927963,0.9650021195411682
203,-1.3938952684402466,4.532857894897461,0.10490961372852325,0.9529627561569214
204,-1.5468450784683228,4.357352256774902,0.12431863695383072,0.9506900906562805
205,-1.484562635421753,4.619447231292725,0.10365013033151627,0.9567508697509766
206,-1.8352360725402832,4.705127239227295,0.11541727930307388,0.9634783267974854
207,-1.9170783758163452,4.797790050506592,0.11367234587669373,0.9664759039878845
208,-1.7598471641540527,4.326521396636963,0.13805833458900452,0.9528777599334717
209,-0.7875052690505981,4.307616233825684,0.09191375225782394,0.934387743473053
210,-1.3675059080123901,4.811809062957764,0.08852040022611618,0.959821343421936
211,-1.2111300230026245,4.765280246734619,0.08481814712285995,0.9565346240997314
212,-1.390112042427063,4.589325904846191,0.10170552879571915,0.9545623660087585
213,-1.9598573446273804,4.764564037322998,0.11779973655939102,0.9663078188896179
214,-1.6910390853881836,4.438963413238525,0.12469230592250824,0.9549323320388794
215,-1.932177186012268,4.865500450134277,0.1102113127708435,0.9679540395736694
216,-1.3476523160934448,4.637281894683838,0.09708300232887268,0.9550896883010864
217,-1.3294873237609863,4.582613468170166,0.09980344027280807,0.9534404277801514
218,-1.8296592235565186,4.711336135864258,0.1148199811577797,0.9636527895927429
219,-1.9912320375442505,4.768543720245361,0.11906014382839203,0.966711699962616
220,-1.3137809038162231,4.494880199432373,0.10396430641412735,0.9507097005844116
221,-1.3307310342788696,4.526847839355469,0.10250351577997208,0.9519284963607788
222,-1.0990493297576904,4.45316743850708,0.09674183279275894,0.94585120677948
223,-1.436380386352539,4.619321823120117,0.10159562528133392,0.9560243487358093
224,-0.6654562950134277,3.9932708740234375,0.10437618941068649,0.9184306859970093
225,-1.9314080476760864,4.720310688018799,0.11906030029058456,0.9648937582969666
226,-1.1451307535171509,4.52670955657959,0.09501540660858154,0.948747456073761
227,-1.2773178815841675,4.292583465576172,0.11508294939994812,0.9437080025672913
228,-1.0084809064865112,4.182260990142822,0.10933946073055267,0.9343370795249939
229,-2.0418500900268555,4.859847545623779,0.11565570533275604,0.9690384268760681
230,-0.3623003363609314,4.140871524810791,0.08428442478179932,0.9170104265213013
231,-1.5750516653060913,4.454061985015869,0.11851305514574051,0.953490674495697
232,-2.235745906829834,4.887277126312256,0.12394867092370987,0.9714409112930298
233,-1.257089376449585,4.624897480010986,0.09427589923143387,0.9535289406776428
234,-1.9516359567642212,4.833791732788086,0.11302661895751953,0.9675819873809814
235,-0.8966419100761414,4.370664119720459,0.09245642274618149,0.939094066619873
236,-1.4391201734542847,4.711236476898193,0.09649668633937836,0.9584147930145264
237,-1.9208983182907104,4.8336100578308105,0.11166416853666306,0.9672487378120422
238,-0.8718027472496033,4.389834403991699,0.09108306467533112,0.9392719864845276
239,-1.8036519289016724,3.9196791648864746,0.17539750039577484,0.9408577680587769
240,-1.5366137027740479,4.599189281463623,0.10724128782749176,0.9569540023803711
241,-1.2785929441452026,4.123402118682861,0.12672436237335205,0.9379759430885315
242,-2.088019609451294,4.825984954833984,0.12014422565698624,0.968913197517395
243,-1.0331242084503174,4.354738235473633,0.09975573420524597,0.9410774111747742
244,-1.4494162797927856,4.576242446899414,0.10538438707590103,0.9551306962966919
245,-2.3564493656158447,4.96180534362793,0.1242111325263977,0.9737932085990906
246,-1.2813963890075684,4.669752597808838,0.0921459048986435,0.954986572265625
247,-1.992045521736145,4.767012596130371,0.11913054436445236,0.966661810874939
248,-1.9869998693466187,4.864333152770996,0.11279091984033585,0.9686189293861389
249,-1.985573172569275,4.927023410797119,0.10806398838758469,0.9696794748306274
250,-1.550029993057251,4.683917045593262,0.10284130275249481,0.9592504501342773
251,-2.168869972229004,4.858203411102295,0.1221839115023613,0.9702239632606506
252,-1.411440134048462,4.702342987060547,0.09602165967226028,0.9577932357788086
253,-1.3520910739898682,4.7504119873046875,0.0913311019539833,0.9581989049911499
254,-1.077202320098877,4.418632507324219,0.09761030972003937,0.944233238697052
255,-0.9537357091903687,4.294127941131592,0.10050665587186813,0.9376331567764282
256,-1.4624472856521606,4.602394104003906,0.10404538363218307,0.9558375477790833
257,-1.4169174432754517,4.600977897644043,0.10250286012887955,0.9555014371871948
258,-1.9160510301589966,4.7380051612854,0.11737461388111115,0.9652339816093445
259,-1.1531819105148315,4.497437953948975,0.09633803367614746,0.9481110572814941
260,-1.4705829620361328,4.643781661987305,0.10240845382213593,0.9570813179016113
261,-1.386420488357544,4.619716167449951,0.09964853525161743,0.9553515911102295
262,-1.4154748916625977,4.6151957511901855,0.10085349529981613,0.9556354284286499
263,-1.066062331199646,4.401244640350342,0.09854912757873535,0.9433050155639648
264,-1.0300583839416504,4.28444242477417,0.10357576608657837,0.9388426542282104
265,-1.255490779876709,4.205051898956299,0.11987350881099701,0.9403653144836426
266,-2.103409767150879,4.816744327545166,0.12117547541856766,0.9688809514045715
267,-1.328202486038208,4.496683597564697,0.1039273589849472,0.9508634805679321
268,-1.184539556503296,4.833653926849365,0.08053828030824661,0.9579061269760132
269,-0.7347276210784912,4.122084140777588,0.10011527687311172,0.9259136319160461
270,-1.4104135036468506,4.775051593780518,0.09256424754858017,0.9596246480941772
271,-1.9715200662612915,4.80607271194458,0.1154526025056839,0.9672293663024902
272,-1.1660211086273193,4.6679863929748535,0.08745800703763962,0.9532712697982788
273,-1.4627549648284912,4.71096134185791,0.09793823212385178,0.9586994647979736
274,-0.22260572016239166,4.140013217926025,0.07938132435083389,0.9131873846054077
275,-1.8392781019210815,4.260599613189697,0.14736363291740417,0.9523903131484985
276,-1.538076639175415,4.591210842132568,0.10805496573448181,0.956785261631012
277,-1.4221217632293701,4.851147174835205,0.08883295208215714,0.9615790843963623
278,-1.5028849840164185,4.499760150909424,0.11301921308040619,0.9539911150932312
279,-1.279480218887329,4.504075527191162,0.10177608579397202,0.9503436088562012
280,-1.7750296592712402,4.645326137542725,0.11655782908201218,0.9613525867462158
281,-1.4111069440841675,4.907353401184082,0.08618151396512985,0.9626293182373047
282,-1.2665448188781738,4.482038974761963,0.10227260738611221,0.9494967460632324
283,-1.2093408107757568,4.454524517059326,0.10144969820976257,0.9476597309112549
284,-1.5291661024093628,4.228208541870117,0.13333691656589508,0.9463483691215515
285,-1.5004212856292725,4.860504627227783,0.09165351837873459,0.9628011584281921
286,-1.4138009548187256,4.5599260330200195,0.10444620996713638,0.9541959166526794
287,-1.5489243268966675,4.669177055358887,0.10434979200363159,0.9589248299598694
288,-2.0303025245666504,4.820066928863525,0.11754482239484787,0.9681868553161621
289,-1.4704447984695435,4.562947750091553,0.10655314475297928,0.9550105333328247
290,-1.5269194841384888,4.512241840362549,0.11297041177749634,0.9545639753341675
291,-1.9405769109725952,4.777492046356201,0.11607355624437332,0.9663057923316956
292,-1.4244924783706665,4.791110515594482,0.09190042316913605,0.9600797891616821
293,-1.2973319292068481,4.409703254699707,0.1083698645234108,0.9478224515914917
294,-1.6069393157958984,4.540635585784912,0.11465979367494583,0.956423819065094
295,-0.861831784248352,4.359545707702637,0.09225312620401382,0.9379855990409851
296,-1.0956801176071167,4.552602291107178,0.0920320451259613,0.9487484693527222
297,-0.8601230382919312,4.4920735359191895,0.08576697111129761,0.9426755905151367
298,-1.9560104608535767,4.73200798034668,0.11929964274168015,0.9654225707054138
299,-1.562951683998108,4.516890525817871,0.11457493156194687,0.9551853537559509
300,-1.7189851999282837,4.629457950592041,0.11464665830135345,0.9601988196372986
301,-1.833129644393921,4.064394474029541,0.16348302364349365,0.9463226199150085
302,-1.131401777267456,4.210393905639648,0.11435430496931076,0.9381085634231567
303,-1.2377102375030518,4.075810432434082,0.12808017432689667,0.9352275729179382
304,-1.0674636363983154,4.48671817779541,0.09451136738061905,0.946246325969696
305,-0.8463736176490784,3.7919936180114746,0.12842395901679993,0.9136033058166504
306,-1.2702242136001587,4.477794170379639,0.10296113044023514,0.949460506439209
307,-1.5068973302841187,3.8582963943481445,0.1612420678138733,0.9327360987663269
308,-1.694311499595642,4.70564603805542,0.10845530033111572,0.9617117643356323
309,-0.9158584475517273,4.357880592346191,0.09432284533977509,0.9389408230781555
310,-0.7107090353965759,4.329610347747803,0.08829303085803986,0.933704674243927
311,-0.8870693445205688,4.3252997398376465,0.09505026787519455,0.9371877312660217
312,-1.5284839868545532,4.62919282913208,0.10554051399230957,0.9575846195220947
313,-1.0129221677780151,3.7063088417053223,0.14315249025821686,0.913943350315094
314,-0.7427204251289368,4.103158950805664,0.10216345638036728,0.925268292427063
315,-1.264116883277893,4.126713275909424,0.12599770724773407,0.937709629535675
316,-0.5853611826896667,4.153006076812744,0.09196407347917557,0.9234087467193604
317,-1.213631272315979,4.117655277252197,0.12353648990392685,0.9364045858383179
318,-1.0033093690872192,4.1090521812438965,0.1140037551522255,0.9315968751907349
319,-0.9329748153686523,3.702681064605713,0.13797180354595184,0.911190390586853
320,-1.1713238954544067,4.769386291503906,0.08288508653640747,0.9559339284896851
321,-0.8632986545562744,4.264641284942627,0.09744066745042801,0.9343982338905334
322,-0.9651304483413696,4.408379077911377,0.09454148262739182,0.9417814016342163
323,-0.4140288233757019,3.892204761505127,0.10053504258394241,0.9062973856925964
324,-0.8450515866279602,4.329110145568848,0.09380548447370529,0.9365662932395935
325,-1.397818922996521,4.18286657333374,0.1281171292066574,0.9423735737800598
326,-0.739519476890564,4.052164077758789,0.10403336584568024,0.9230344295501709
327,-1.6132324934005737,4.025299072265625,0.15146096050739288,0.9409496784210205
328,-1.9437099695205688,4.711893081665039,0.12061870098114014,0.9648771286010742
329,-2.0544490814208984,4.50683069229126,0.141179159283638,0.9616691470146179
330,-2.3065903186798096,4.91657018661499,0.12450684607028961,0.9726111888885498
331,-0.9998174905776978,4.065777778625488,0.11641614139080048,0.9296764135360718
332,-1.1963037252426147,4.190975666046143,0.1174239069223404,0.9387297034263611
333,-0.8408163189888,4.362881660461426,0.09134414047002792,0.9377095699310303
334,-1.7755359411239624,4.601909160614014,0.11867006123065948,0.9601683616638184
335,-0.5977455973625183,4.105441570281982,0.0948234498500824,0.9218629598617554
336,-0.747629702091217,3.996065616607666,0.10939519107341766,0.9204536080360413
337,-1.287987232208252,4.599857807159424,0.09704650938510895,0.953203022480011
338,-1.1430503129959106,4.213648319244385,0.11468811333179474,0.9384709596633911
339,-1.2826584577560425,4.5191779136657715,0.1007341518998146,0.9509136080741882
340,-1.1322259902954102,4.301715850830078,0.10839168727397919,0.9412655234336853
341,-2.0701980590820312,4.863489151000977,0.11687054485082626,0.9694296717643738
342,-1.2109874486923218,4.2623186111450195,0.11419085413217545,0.941358208656311
343,-1.3791424036026,4.513438701629639,0.10573028028011322,0.9522378444671631
344,-1.6208477020263672,3.9271302223205566,0.16043365001678467,0.937950611114502
345,-0.8188583850860596,4.271326541900635,0.09528990089893341,0.9338093400001526
346,-0.6661530137062073,4.221311092376709,0.09246157854795456,0.9284363389015198
347,-1.724931240081787,4.590134620666504,0.11724041402339935,0.9592714309692383
348,-1.9082101583480835,4.804738998413086,0.1124577671289444,0.9665075540542603
349,-0.8441998958587646,3.9662275314331055,0.11707449704408646,0.9218571782112122
350,-1.2478439807891846,4.5768232345581055,0.0963854119181633,0.9519087076187134
351,-0.8410715460777283,4.280609607696533,0.09594838321208954,0.9346479177474976
352,-1.0587347745895386,4.318201541900635,0.10288862884044647,0.9405995011329651
353,-0.6157560348510742,4.093742847442627,0.09758325666189194,0.9217548370361328
354,-1.0779831409454346,4.466078281402588,0.09605846554040909,0.9457371234893799
355,-0.7416390180587769,4.245512962341309,0.09377563744783401,0.931032657623291
356,-1.0491909980773926,4.029646396636963,0.12140348553657532,0.9293474555015564
357,-1.9103076457977295,4.7339582443237305,0.11724717915058136,0.9650354385375977
358,-1.737291693687439,4.608052730560303,0.11688306927680969,0.9599161148071289
359,-1.4000028371810913,4.428770542144775,0.11188192665576935,0.9500018954277039
360,-1.053084373474121,4.276773452758789,0.10667216777801514,0.9389703273773193
361,-1.29195237159729,4.55886173248291,0.09950712323188782,0.9521613121032715
362,-1.35859215259552,4.105701446533203,0.1318824291229248,0.9389181137084961
363,-0.8887073993682861,4.489739894866943,0.08671077340841293,0.9429466724395752
364,-1.4750447273254395,3.9271392822265625,0.1516834795475006,0.9344428181648254
365,-1.7371519804000854,4.204533576965332,0.14532190561294556,0.9489483833312988
366,-0.6641607880592346,4.275871753692627,0.08903524279594421,0.9304496049880981
367,-1.4942528009414673,4.47489595413208,0.11332065612077713,0.9528512358665466
368,-2.080894708633423,4.815240859985352,0.1203496977686882,0.9686493277549744
