item_id,difficulty,discriminability,guessing,feasibility,mean_probability,mean_fisher_information,max_fisher_information
14554,-0.6226611137390137,4.390148162841797,0.0816980898380279,0.9342250823974608,0.40923591753021366,2.2095460923589543,3.4943689100268935
38419,-0.7515659332275391,4.555866241455078,0.0786671712994575,0.942463994026184,0.49163613376596577,2.2088828318493503,3.871359759765467
39963,-0.6216558218002319,4.3892130851745605,0.0813837572932243,0.9338914752006532,0.4082905745745347,2.208861947430059,3.491891702194341
21930,-0.644685685634613,4.397089958190918,0.081531785428524,0.9347941279411316,0.4230262378585319,2.207031347171413,3.520567867730647
23113,-0.6598363518714905,4.407909870147705,0.0817452222108841,0.9352880716323853,0.43276117497268013,2.2041082799486866,3.5345878146658047
1463,-0.6385514736175537,4.3939948081970215,0.082013726234436,0.934428572654724,0.4193649813662974,2.204075067705325,3.5082065496496466
22807,-0.5530149936676025,4.3964996337890625,0.078854888677597,0.932807981967926,0.3636846038233111,2.2040646228603378,3.524642432811476
8294,-0.5140514373779297,4.4324951171875,0.0760203152894973,0.9331611394882202,0.33761341758550395,2.202878163010116,3.5767616763530006
22548,-0.6541624069213867,4.402858257293701,0.0823988690972328,0.9350928068161012,0.4295436510434769,2.200939831137202,3.522958840652913
24199,-0.7074737548828125,4.463281631469727,0.0812899619340896,0.9384152889251708,0.46348548391159317,2.200517083304524,3.6582641346936184
13292,-0.7315801382064819,4.502620220184326,0.0802116468548774,0.9403194785118104,0.4787963953163863,2.197689823306603,3.7291319429685106
21624,-0.6100688576698303,4.379213809967041,0.0819064304232597,0.9332861304283142,0.4012123147797971,2.1967818723170636,3.465746604671581
41443,-0.6449294090270996,4.392696380615234,0.0824690982699394,0.9344964027404784,0.4236116325852013,2.1963646194102515,3.503483208763968
28420,-0.5708122849464417,4.381623268127441,0.0800779610872268,0.932548761367798,0.37548026572960413,2.1962083133035843,3.4857147287719266
9105,-0.4781592488288879,4.480437278747559,0.0726738646626472,0.9342455863952636,0.3131862520581698,2.1959306559439153,3.7046342313335385
102,-0.645489513874054,4.3932108879089355,0.0826252475380897,0.934518814086914,0.42406149134285137,2.195670587103636,3.5031996723770704
28448,-0.7635867595672607,4.571873664855957,0.0780588462948799,0.9433002471923828,0.4991285554135731,2.195438768989395,3.9148774905927617
26894,-0.6892507672309875,4.432576656341553,0.0821627974510192,0.937034547328949,0.4519865842178281,2.1944662166828075,3.5906274453470304
8303,-0.6019185185432434,4.375607490539551,0.0817568898200988,0.9329410791397096,0.39595339625923476,2.1930503740811855,3.4646229987221973
22698,-0.7119487524032593,4.462533950805664,0.0810034051537513,0.938421368598938,0.46605761580122435,2.192717621963666,3.6567005101072203
27123,-0.5932683348655701,4.375061511993408,0.081688217818737,0.9328033328056335,0.39051254398213414,2.191390926131695,3.466858579203841
16425,-0.7205713391304016,4.478064060211182,0.0812910497188568,0.9392935633659364,0.4719936874547043,2.1913738422008224,3.679876515613932
35875,-0.5593320727348328,4.384716033935547,0.079911284148693,0.932422697544098,0.3682313526823194,2.1911661755530827,3.494024532455635
34315,-0.7274197936058044,4.487112522125244,0.0803802534937858,0.9396526217460632,0.47590683576845527,2.190189238686669,3.6965798493333475
31203,-0.6321086287498474,4.38078498840332,0.0827055126428604,0.9338337182998656,0.41555101275687817,2.189503655958225,3.474442447785113
1335,-0.598655104637146,4.370626926422119,0.0813624933362007,0.9326986074447632,0.39361010043967887,2.189428201807873,3.459559967856768
26668,-0.6545727252960205,4.391907691955566,0.08248982578516,0.9346684217453004,0.42964708560639653,2.1883295588870886,3.500931475616446
8872,-0.6022666096687317,4.371374130249023,0.0819118618965148,0.9328722953796388,0.39625112519697897,2.1881620283312713,3.4559281873392456
27197,-0.6512417197227478,4.388413906097412,0.08278289437294,0.9347079992294312,0.42777322619308084,2.1871593994140555,3.494721448189629
8987,-0.6980092525482178,4.437129497528076,0.0816897973418235,0.9372001886367798,0.4571890626498054,2.1871343543474957,3.6043845273086017
1373,-0.5570729374885559,4.3803277015686035,0.0795985907316207,0.9321918487548828,0.36658670343552857,2.1860952290585454,3.4875988198362364
35910,-0.691383957862854,4.427780628204346,0.0821843221783638,0.9368138909339904,0.45318143304453157,2.1857146698512793,3.581376450772355
23313,-0.7887423634529114,4.632153034210205,0.0762188136577606,0.94578617811203,0.5151404086168828,2.18489516605279,4.041405191135497
39529,-0.6355289816856384,4.378368854522705,0.0827346444129943,0.9337446689605712,0.4176445750397592,2.1848268906226154,3.471025699653784
4409,-0.8423426151275635,4.831820964813232,0.069703996181488,0.9526274800300598,0.5495990997321566,2.18445556319764,4.355898286946439
30479,-0.6126649379730225,4.366897106170654,0.0817133709788322,0.9327042698860168,0.40249642512685263,2.1834913598374244,3.4402407926304948
35936,-0.6422699689865112,4.378248691558838,0.0824233740568161,0.9338647127151488,0.4216639235876852,2.1826345629695694,3.475589599549098
27204,-0.6431609392166138,4.3788886070251465,0.0827393159270286,0.9339598417282104,0.4224423796619205,2.1814268588856827,3.474896250308383
10656,-0.6061960458755493,4.363112926483154,0.0814564451575279,0.9325095415115356,0.3982751192776268,2.181369451920707,3.4405802008422355
24302,-0.6616284847259521,4.390989780426025,0.0826629623770713,0.9348766803741456,0.4341786471047117,2.180845262786408,3.4955145607399563
41555,-0.6202929615974426,4.3693718910217285,0.0827172771096229,0.9331119060516356,0.40798097370336506,2.1805829550072295,3.4419943995384417
1388,-0.6351349949836731,4.373778343200684,0.0828147083520889,0.9336377382278442,0.4174036783936521,2.1801194326423343,3.4620951284891492
26318,-0.7789784669876099,4.6000542640686035,0.0775988101959228,0.94455224275589,0.5090199916803995,2.1795599850059553,3.9725599064821524
26108,-0.6310000419616699,4.370706081390381,0.082542136311531,0.9333219528198242,0.41456142065371765,2.1793936747417026,3.455087006457516
8123,-0.6463708877563477,4.380269527435303,0.0832009091973304,0.934109389781952,0.42476015735120337,2.1786092359397755,3.4744869830382767
3323,-0.7718243598937988,4.579650402069092,0.0783057287335395,0.9436599016189576,0.5044342834093415,2.1778995612505523,3.9273948778601797
5216,-0.6616551280021667,4.388417720794678,0.0826989337801933,0.9347521662712096,0.4341558029560113,2.1777411362916284,3.490054433933786
26020,-0.6032609939575195,4.3634138107299805,0.082228809595108,0.9323463439941406,0.39688890972617363,2.1766078380883633,3.435834457945524
24792,-0.5649068355560303,4.369288444519043,0.0805159360170364,0.9319621324539183,0.3720016214656132,2.176112822294211,3.4600333872475972
35307,-0.6892520189285278,4.415236473083496,0.0822993069887161,0.9363170862197876,0.4516486101088281,2.1752921778628447,3.5554092268325244
36434,-0.5353140830993652,4.389688491821289,0.0788900852203369,0.9320844411849976,0.35266624472588526,2.1749192847583187,3.500942953676785
3001,-0.6173076629638672,4.363193511962891,0.0826852098107338,0.93282812833786,0.40601606101249904,2.1747235462440275,3.4272821250802448
3657,-0.7860878109931946,4.616882801055908,0.0770848169922828,0.9450912475585938,0.5134504106332985,2.174385263738523,4.004017340323314
3395,-0.6269379258155823,4.365672588348389,0.0830823630094528,0.93321031332016,0.412342316545074,2.1735298558008407,3.439433282189161
20989,-0.767458975315094,4.562684059143066,0.0785515084862709,0.9430227279663086,0.5014417497685298,2.1734816781251207,3.891750781675329
22770,-0.694774866104126,4.425479412078857,0.083108551800251,0.936743140220642,0.45573144789842135,2.1732704132085434,3.569978939559293
10003,-0.5495424866676331,4.3766655921936035,0.0797762349247932,0.931842565536499,0.3619953678295127,2.173219823808919,3.477254712366117
22285,-0.5065171718597412,4.417881011962891,0.0763545334339141,0.9326924681663512,0.3332940100329344,2.173077075694781,3.5330192161150187
41524,-0.6626362204551697,4.386437892913818,0.0831578597426414,0.9346911311149596,0.434996046394066,2.1723148818313214,3.4820489974276705
39747,-0.7403637766838074,4.498624801635742,0.0808767154812812,0.9403086304664612,0.484411454507854,2.170447945834942,3.727729018936565
37898,-0.5315325260162354,4.389046669006348,0.0786721482872963,0.9319562315940856,0.35017624629360183,2.1701468776154966,3.4975936525610734
24700,-0.5239545702934265,4.396625995635986,0.0780456662178039,0.9320203065872192,0.34507893502755477,2.1700816027863894,3.507383664003816
36902,-0.6176117062568665,4.358367919921875,0.0827419385313987,0.9326096177101136,0.4061596914669336,2.1689693097048157,3.4178618827473177
27671,-0.6805834174156189,4.403712272644043,0.0835387036204338,0.9356235265731812,0.44668919961156894,2.168119992197528,3.516645040645844
41768,-0.7929329872131348,4.630658149719238,0.076764091849327,0.945723831653595,0.5178171257375012,2.1669562281571975,4.027256326062455
17753,-0.6836199760437012,4.404075622558594,0.0832929834723472,0.9358091354370116,0.4484868614137985,2.1665304089078687,3.5226637505119958
10833,-0.6233158707618713,4.357765197753906,0.083008661866188,0.9327502250671388,0.40988994565641274,2.1660091028959956,3.4211983572901534
15140,-0.6322021484375,4.363119602203369,0.0837151706218719,0.933211863040924,0.4159695385062893,2.165483226663222,3.4333481292678796
21838,-0.6481059193611145,4.369607925415039,0.0834362134337425,0.9337134957313538,0.42578687018303624,2.1647090678287007,3.452159422342013
22745,-0.5831099152565002,4.352239608764648,0.0812702029943466,0.9314336776733398,0.38358157564318884,2.1638307874959604,3.423289772924562
39746,-0.618037223815918,4.355687618255615,0.0831726491451263,0.93248188495636,0.40664198803786616,2.1635313198767814,3.4095812781356276
1013,-0.5691371560096741,4.360044956207275,0.081552967429161,0.9316537976264954,0.375227625619541,2.1634075075114647,3.43325846153814
35982,-0.6487244963645935,4.368846416473389,0.0837355777621269,0.9337164163589478,0.42634504786459626,2.162030127342191,3.4484986793552284
38542,-0.6876146197319031,4.405518054962158,0.0832675695419311,0.9357835650444032,0.450909590133701,2.1617703247683324,3.5268265385714166
932,-0.5356739163398743,4.377371788024902,0.0789667665958404,0.9315544962882996,0.35288041487803984,2.1617239419344956,3.4767109607108697
22251,-0.642726480960846,4.364692687988281,0.0836740657687187,0.933384358882904,0.4224836955238512,2.1615072643799165,3.440213586757757
22006,-0.5839906334877014,4.353985786437988,0.0822865962982177,0.9316917657852172,0.3848612695507448,2.1614007096476615,3.420181121469651
21791,-0.5611656904220581,4.358240127563477,0.0805636569857597,0.9313820600509644,0.3696123251899661,2.160561065472758,3.438073294053967
9442,-0.5707384347915649,4.353633403778076,0.0811724364757537,0.9314483404159546,0.3759259341209555,2.159904728874095,3.4236892976687736
25732,-0.7223204970359802,4.454629421234131,0.0822392627596855,0.938478410243988,0.4729901180250833,2.1597736913736636,3.624731641114703
9706,-0.5751117467880249,4.351064682006836,0.0812664479017257,0.9312208890914916,0.37860227801256324,2.1583057685840683,3.4172062926043596
37754,-0.6376321315765381,4.357022762298584,0.0834645181894302,0.9330164194107056,0.4190723513571247,2.1574096352758283,3.4260893774847947
12287,-0.7341862916946411,4.473018646240234,0.0812765061855316,0.9392699003219604,0.4801634515688605,2.1573069773461264,3.6659787094379457
19178,-0.6422409415245056,4.35975980758667,0.0836173221468925,0.9332469701766968,0.4220888445594213,2.1572089659709737,3.431737081235611
33287,-0.696743369102478,4.412478923797607,0.0832210406661033,0.9364144802093506,0.45676438200877545,2.157094834270439,3.5453865011802312
41569,-0.5499831438064575,4.360558032989502,0.0796439424157142,0.9311432242393494,0.3620695456335648,2.1569891495151667,3.4470997584619627
39462,-0.5134139657020569,4.3968095779418945,0.0775984898209571,0.9320090413093568,0.3383721595775633,2.1564519423416333,3.496176467098794
35530,-0.5798293948173523,4.347908020019531,0.082209013402462,0.9313529133796692,0.3821665687616105,2.153211104709983,3.4076071331089146
23430,-0.7271328568458557,4.45853853225708,0.0823570415377616,0.9386598467826844,0.4760766005126493,2.1530368871357,3.6256873687876694
41650,-0.4326249957084656,4.542300224304199,0.0679923593997955,0.9354873895645142,0.2820796645217455,2.1522773551271825,3.876513659183749
1723,-0.6050659418106079,4.344406604766846,0.0834457650780677,0.9318054914474488,0.39860675556423003,2.1506678846608867,3.3909442317918446
1664,-0.5686981678009033,4.34622049331665,0.0809320658445358,0.9308620095252992,0.374359791609346,2.150566499283636,3.409980945776444
24118,-0.5919647216796875,4.343478202819824,0.0828389227390289,0.9314913749694824,0.3900759621384582,2.1504050143667026,3.3974909784726184
9163,-0.6292295455932617,4.3486738204956055,0.0839072838425636,0.9325995445251464,0.4140160471855987,2.1502105989757676,3.4026443683742778
2539,-0.5309538245201111,4.372386932373047,0.0791382938623428,0.9313588738441468,0.3501120547378809,2.149504333689641,3.4620001143991166
21711,-0.755294919013977,4.5133185386657715,0.080946959555149,0.9412450194358826,0.4939895374434266,2.1490989440642045,3.7705309181448547
35738,-0.5925604701042175,4.341817378997803,0.0828485563397407,0.9314342737197876,0.39043232597924615,2.148733485162587,3.3942293209676166
6823,-0.5245113372802734,4.375436782836914,0.078036643564701,0.9309450387954712,0.34529186855805133,2.1476723035782888,3.466059142980984
39822,-0.7748132944107056,4.55507755279541,0.0782118216156959,0.9428460597991944,0.5054414171260125,2.1470055748403074,3.876965395916584
41278,-0.6771653294563293,4.379756450653076,0.083820454776287,0.9347639083862304,0.44427616534227593,2.1466412563447075,3.46670200250263
25247,-0.6731942892074585,4.375731468200684,0.084221750497818,0.9345040917396544,0.4419575773023588,2.1448047581294163,3.4514360198912755
9296,-0.5799587965011597,4.340527057647705,0.0824399441480636,0.9311029314994812,0.38234184748289013,2.1443265770640214,3.392240753378503
35616,-0.5578668117523193,4.350313663482666,0.0814041495323181,0.9309364557266236,0.3680563008919613,2.1440937798309414,3.4154097254779696
22884,-0.5816799402236938,4.336686134338379,0.081988476216793,0.9309352040290833,0.38306133035743045,2.1433115476233016,3.3889002392105514
16805,-0.7720296382904053,4.5470452308654785,0.0792704746127128,0.9426298141479492,0.504127387224805,2.1433104670145675,3.853743927996461
24967,-0.5381931066513062,4.361192226409912,0.0797593295574188,0.9308228492736816,0.3548600198929444,2.1426818400226244,3.4403946491265285
38134,-0.7017818689346313,4.409635543823242,0.0837552398443222,0.9362539649009703,0.46003298657473285,2.1426734695563066,3.5345492583371683
1689,-0.6492950320243835,4.3542704582214355,0.0844546929001808,0.933182179927826,0.426875965285823,2.1425616284869085,3.415352284209226
7873,-0.6156736612319946,4.340297698974609,0.08420380204916,0.9319375157356262,0.40563882942098023,2.142468131506058,3.370438387883831
12446,-0.6416292190551758,4.348143577575684,0.0841975137591362,0.9327784180641174,0.4218589951728892,2.142161679336057,3.405030119152787
3429,-0.5974040627479553,4.33830451965332,0.0836169347167015,0.9314129948616028,0.39389085417715736,2.1421306422688313,3.3811293468339083
22748,-0.4571011662483215,4.476390361785889,0.0717014446854591,0.9336206912994384,0.2998355606740064,2.1420520873203155,3.719716063403098
36008,-0.6625941395759583,4.363804340362549,0.0846158117055893,0.9339606165885924,0.4354437479924214,2.1418697226465446,3.428915278458217
40808,-0.6278337836265564,4.339601039886475,0.083576500415802,0.9320521354675292,0.41274418574230004,2.141798580519884,3.3859178771245175
6801,-0.763376772403717,4.52401876449585,0.0802787840366363,0.9417235851287842,0.4988003283675557,2.1411290034716273,3.799949954624159
37684,-0.5608232021331787,4.34618616104126,0.0817359834909439,0.9309130907058716,0.37009828684931434,2.14090187397731,3.4060473382205574
22404,-0.6338571310043335,4.341299533843994,0.0837935954332351,0.9323136806488036,0.41666695913002294,2.1406146925735725,3.391957440670249
9206,-0.6591995358467102,4.356969833374023,0.0842867046594619,0.9334457516670228,0.4329428885358742,2.1382997972691427,3.418764210746858
38475,-0.6414227485656738,4.346920490264893,0.0846681743860244,0.9326706528663636,0.42197146063342844,2.1382118161745516,3.3985162884729294
22329,-0.7481287717819214,4.488768577575684,0.0818373262882232,0.940107762813568,0.48936814926116284,2.138132823180114,3.70822207307123
29483,-0.5566744804382324,4.3441162109375,0.0811845436692237,0.9307016134262084,0.36714892546241296,2.1378601780635855,3.405447234659227
23362,-0.7189716696739197,4.4275007247924805,0.0829924792051315,0.937629759311676,0.47075597677282816,2.136915857125031,3.570967957388821
26262,-0.6999604105949402,4.400186538696289,0.0836950168013572,0.9359512329101562,0.4586957560013303,2.136796404411741,3.5176598498102867
8848,-0.6687684059143066,4.360758304595947,0.0836095213890075,0.9337649345397948,0.4385289999312703,2.1365354111104318,3.424519614019138
35578,-0.6005746126174927,4.330610275268555,0.0833888202905654,0.9312705993652344,0.39565578651568484,2.1362593216201646,3.3682552987174725
12426,-0.5992754101753235,4.330743312835693,0.0833241865038871,0.9311944842338562,0.39479209736589443,2.136232047120236,3.3689839663685337
27970,-0.6556920409202576,4.355489730834961,0.0852700546383857,0.9335663318634032,0.4314277340798672,2.1361244874297802,3.411866987558623
4661,-0.5819483399391174,4.332622051239014,0.0828789249062538,0.9309333562850952,0.3838178590083982,2.135034547790059,3.375569643042987
9714,-0.4764859080314636,4.4343366622924805,0.0744488537311554,0.9323592782020568,0.31361201055338744,2.1345546365193466,3.6004531428514865
9361,-0.7941361665725708,4.602672576904297,0.0778430327773094,0.9448866248130798,0.5182363231031936,2.134031317442652,3.959702701498789
17329,-0.6485775113105774,4.34848690032959,0.0853320136666297,0.9330874085426332,0.42691031807174973,2.1332823247266646,3.3988368306318684
28007,-0.486437439918518,4.417425155639648,0.0758261829614639,0.9320577383041382,0.32067667066636507,2.133242466081303,3.545301557113731
18857,-0.6861430406570435,4.379833221435547,0.0843198895454406,0.9349590539932252,0.4501087071852306,2.133076306486611,3.469926428504587
33147,-0.6035330295562744,4.328283786773682,0.0837508738040924,0.9312337636947632,0.3976849057318806,2.1321836484492707,3.359845179989125
22784,-0.6929467916488647,4.3879570960998535,0.0843779817223548,0.9354378581047058,0.4545247360405116,2.13198652866765,3.488333696402959
38897,-0.6824405193328857,4.373231410980225,0.0842713043093681,0.9346611499786376,0.44766835028935864,2.1314435280837802,3.4555498159188325
6708,-0.7086663842201233,4.407620429992676,0.0837772935628891,0.9365386962890624,0.4643201749660581,2.1306185014010808,3.5310298984687702
39302,-0.6320067644119263,4.334280014038086,0.0844618901610374,0.932033360004425,0.4158281895761768,2.1306097155074846,3.3726850812878095
6768,-0.6671416163444519,4.359134197235107,0.0847914516925811,0.9336450099945068,0.4381707364658944,2.1303589497476496,3.4136241112492574
22525,-0.6886028051376343,4.382514953613281,0.0847560763359069,0.9350986480712892,0.451925163074671,2.130304362790628,3.4727602673596554
41403,-0.5103247165679932,4.377178192138672,0.0775551572442054,0.9309673309326172,0.3363887657376439,2.130121373018792,3.4523966896382223
1633,-0.7518525719642639,4.490549564361572,0.0820428058505058,0.9402482509613036,0.4917784699529755,2.12994686272294,3.712918944035294
13451,-0.6154940128326416,4.3268208503723145,0.0841538608074188,0.9314383268356324,0.40532422564271725,2.128576700336577,3.345961088915867
36223,-0.6980331540107727,4.391175746917725,0.0842020213603973,0.9356315732002258,0.4576111296966609,2.1284593980500683,3.4967243720907346
2662,-0.6248948574066162,4.329875946044922,0.0844429731369018,0.9316916465759276,0.41133938649157614,2.128230110196324,3.3590193961142685
32914,-0.6642715334892273,4.355296611785889,0.0851028338074684,0.9335477352142334,0.43655065803082177,2.1282079528012026,3.4070253095707677
23310,-0.5761239528656006,4.328492164611816,0.0827804803848266,0.9306344985961914,0.38011657535960813,2.127983287714139,3.365626217517648
